state,date,sex,age,ethnicity,population
W.P. Kuala Lumpur,2004-01-01,both,15-19,chinese,50.5
W.P. Kuala Lumpur,2004-01-01,both,15-19,indian,13.6
W.P. Kuala Lumpur,2004-01-01,both,15-19,other_citizen,1.5
W.P. Kuala Lumpur,2004-01-01,both,15-19,other_noncitizen,10.6
W.P. Kuala Lumpur,2004-01-01,both,20-24,overall,150.5
W.P. Kuala Lumpur,2004-01-01,both,20-24,bumi_malay,65.1
W.P. Kuala Lumpur,2004-01-01,both,20-24,bumi_other,2.0
W.P. Kuala Lumpur,2004-01-01,both,20-24,chinese,54.7
W.P. Kuala Lumpur,2004-01-01,both,20-24,indian,14.0
W.P. Kuala Lumpur,2004-01-01,both,20-24,other_citizen,1.4
W.P. Kuala Lumpur,2004-01-01,both,20-24,other_noncitizen,13.2
W.P. Kuala Lumpur,2004-01-01,both,25-29,overall,156.8
W.P. Kuala Lumpur,2004-01-01,both,25-29,bumi_malay,61.3
W.P. Kuala Lumpur,2004-01-01,both,25-29,bumi_other,2.4
W.P. Kuala Lumpur,2004-01-01,both,25-29,chinese,60.5
W.P. Kuala Lumpur,2004-01-01,both,25-29,indian,14.4
W.P. Kuala Lumpur,2004-01-01,both,25-29,other_citizen,1.4
W.P. Kuala Lumpur,2004-01-01,both,25-29,other_noncitizen,16.7
W.P. Kuala Lumpur,2004-01-01,both,30-34,overall,142.4
W.P. Kuala Lumpur,2004-01-01,both,30-34,bumi_malay,53.1
W.P. Kuala Lumpur,2004-01-01,both,30-34,bumi_other,1.9
W.P. Kuala Lumpur,2004-01-01,both,30-34,chinese,56.1
W.P. Kuala Lumpur,2004-01-01,both,30-34,indian,13.5
W.P. Kuala Lumpur,2004-01-01,both,30-34,other_citizen,1.3
W.P. Kuala Lumpur,2004-01-01,both,30-34,other_noncitizen,16.5
W.P. Kuala Lumpur,2004-01-01,both,35-39,overall,122.0
W.P. Kuala Lumpur,2004-01-01,both,35-39,bumi_malay,43.3
W.P. Kuala Lumpur,2004-01-01,both,35-39,bumi_other,0.8
W.P. Kuala Lumpur,2004-01-01,both,35-39,chinese,49.9
W.P. Kuala Lumpur,2004-01-01,both,35-39,indian,12.4
W.P. Kuala Lumpur,2004-01-01,both,35-39,other_citizen,1.2
W.P. Kuala Lumpur,2004-01-01,both,35-39,other_noncitizen,14.4
W.P. Kuala Lumpur,2004-01-01,both,40-44,overall,106.4
W.P. Kuala Lumpur,2004-01-01,both,40-44,bumi_malay,36.8
W.P. Kuala Lumpur,2004-01-01,both,40-44,bumi_other,0.5
W.P. Kuala Lumpur,2004-01-01,both,40-44,chinese,45.3
W.P. Kuala Lumpur,2004-01-01,both,40-44,indian,11.6
W.P. Kuala Lumpur,2004-01-01,both,40-44,other_citizen,1.1
W.P. Kuala Lumpur,2004-01-01,both,40-44,other_noncitizen,11.1
W.P. Kuala Lumpur,2004-01-01,both,45-49,overall,88.6
W.P. Kuala Lumpur,2004-01-01,both,45-49,bumi_malay,30.3
W.P. Kuala Lumpur,2004-01-01,both,45-49,bumi_other,0.5
W.P. Kuala Lumpur,2004-01-01,both,45-49,chinese,39.7
W.P. Kuala Lumpur,2004-01-01,both,45-49,indian,10.3
W.P. Kuala Lumpur,2004-01-01,both,45-49,other_citizen,1.0
W.P. Kuala Lumpur,2004-01-01,both,45-49,other_noncitizen,6.8
W.P. Kuala Lumpur,2004-01-01,both,50-54,overall,69.2
W.P. Kuala Lumpur,2004-01-01,both,50-54,bumi_malay,22.3
W.P. Kuala Lumpur,2004-01-01,both,50-54,bumi_other,0.3
W.P. Kuala Lumpur,2004-01-01,both,50-54,chinese,33.4
W.P. Kuala Lumpur,2004-01-01,both,50-54,indian,8.0
W.P. Kuala Lumpur,2004-01-01,both,50-54,other_citizen,0.8
W.P. Kuala Lumpur,2004-01-01,both,50-54,other_noncitizen,4.5
W.P. Kuala Lumpur,2004-01-01,both,55-59,overall,49.1
W.P. Kuala Lumpur,2004-01-01,both,55-59,bumi_malay,14.0
W.P. Kuala Lumpur,2004-01-01,both,55-59,bumi_other,0.2
W.P. Kuala Lumpur,2004-01-01,both,55-59,chinese,26.2
W.P. Kuala Lumpur,2004-01-01,both,55-59,indian,5.5
W.P. Kuala Lumpur,2004-01-01,both,55-59,other_citizen,0.5
W.P. Kuala Lumpur,2004-01-01,both,55-59,other_noncitizen,2.7
W.P. Kuala Lumpur,2004-01-01,both,60-64,overall,33.9
W.P. Kuala Lumpur,2004-01-01,both,60-64,bumi_malay,8.4
W.P. Kuala Lumpur,2004-01-01,both,60-64,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,both,60-64,chinese,19.7
W.P. Kuala Lumpur,2004-01-01,both,60-64,indian,3.7
W.P. Kuala Lumpur,2004-01-01,both,60-64,other_citizen,0.4
W.P. Kuala Lumpur,2004-01-01,both,60-64,other_noncitizen,1.6
W.P. Kuala Lumpur,2004-01-01,both,65-69,overall,24.9
W.P. Kuala Lumpur,2004-01-01,both,65-69,bumi_malay,5.4
W.P. Kuala Lumpur,2004-01-01,both,65-69,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,both,65-69,chinese,14.9
W.P. Kuala Lumpur,2004-01-01,both,65-69,indian,3.0
W.P. Kuala Lumpur,2004-01-01,both,65-69,other_citizen,0.3
W.P. Kuala Lumpur,2004-01-01,both,65-69,other_noncitizen,1.3
W.P. Kuala Lumpur,2004-01-01,both,70-74,overall,15.2
W.P. Kuala Lumpur,2004-01-01,both,70-74,bumi_malay,2.8
W.P. Kuala Lumpur,2004-01-01,both,70-74,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,both,70-74,chinese,9.5
W.P. Kuala Lumpur,2004-01-01,both,70-74,indian,1.9
W.P. Kuala Lumpur,2004-01-01,both,70-74,other_citizen,0.2
W.P. Kuala Lumpur,2004-01-01,both,70-74,other_noncitizen,0.8
W.P. Kuala Lumpur,2004-01-01,both,75-79,overall,9.4
W.P. Kuala Lumpur,2004-01-01,both,75-79,bumi_malay,1.9
W.P. Kuala Lumpur,2004-01-01,both,75-79,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,both,75-79,chinese,5.6
W.P. Kuala Lumpur,2004-01-01,both,75-79,indian,1.1
W.P. Kuala Lumpur,2004-01-01,both,75-79,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,both,75-79,other_noncitizen,0.6
W.P. Kuala Lumpur,2004-01-01,both,80-84,overall,4.1
W.P. Kuala Lumpur,2004-01-01,both,80-84,bumi_malay,0.6
W.P. Kuala Lumpur,2004-01-01,both,80-84,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,both,80-84,chinese,2.5
W.P. Kuala Lumpur,2004-01-01,both,80-84,indian,0.5
W.P. Kuala Lumpur,2004-01-01,both,80-84,other_citizen,0.0
W.P. Kuala Lumpur,2004-01-01,both,80-84,other_noncitizen,0.4
W.P. Kuala Lumpur,2004-01-01,both,85+,overall,3.6
W.P. Kuala Lumpur,2004-01-01,both,85+,bumi_malay,0.6
W.P. Kuala Lumpur,2004-01-01,both,85+,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,both,85+,chinese,2.2
W.P. Kuala Lumpur,2004-01-01,both,85+,indian,0.3
W.P. Kuala Lumpur,2004-01-01,both,85+,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,both,85+,other_noncitizen,0.3
W.P. Kuala Lumpur,2004-01-01,female,overall,overall,748.3
W.P. Kuala Lumpur,2004-01-01,female,overall,bumi_malay,304.7
W.P. Kuala Lumpur,2004-01-01,female,overall,bumi_other,6.7
W.P. Kuala Lumpur,2004-01-01,female,overall,chinese,297.7
W.P. Kuala Lumpur,2004-01-01,female,overall,indian,76.0
W.P. Kuala Lumpur,2004-01-01,female,overall,other_citizen,9.4
W.P. Kuala Lumpur,2004-01-01,female,overall,other_noncitizen,53.7
W.P. Kuala Lumpur,2004-01-01,female,0-4,overall,68.0
W.P. Kuala Lumpur,2004-01-01,female,0-4,bumi_malay,33.7
W.P. Kuala Lumpur,2004-01-01,female,0-4,bumi_other,1.0
W.P. Kuala Lumpur,2004-01-01,female,0-4,chinese,22.5
W.P. Kuala Lumpur,2004-01-01,female,0-4,indian,6.6
W.P. Kuala Lumpur,2004-01-01,female,0-4,other_citizen,0.9
W.P. Kuala Lumpur,2004-01-01,female,0-4,other_noncitizen,3.3
W.P. Kuala Lumpur,2004-01-01,female,5-9,overall,66.9
W.P. Kuala Lumpur,2004-01-01,female,5-9,bumi_malay,32.8
W.P. Kuala Lumpur,2004-01-01,female,5-9,bumi_other,0.5
W.P. Kuala Lumpur,2004-01-01,female,5-9,chinese,23.1
W.P. Kuala Lumpur,2004-01-01,female,5-9,indian,6.6
W.P. Kuala Lumpur,2004-01-01,female,5-9,other_citizen,1.2
W.P. Kuala Lumpur,2004-01-01,female,5-9,other_noncitizen,2.7
W.P. Kuala Lumpur,2004-01-01,female,10-14,overall,63.4
W.P. Kuala Lumpur,2004-01-01,female,10-14,bumi_malay,31.7
W.P. Kuala Lumpur,2004-01-01,female,10-14,bumi_other,0.5
W.P. Kuala Lumpur,2004-01-01,female,10-14,chinese,21.9
W.P. Kuala Lumpur,2004-01-01,female,10-14,indian,6.2
W.P. Kuala Lumpur,2004-01-01,female,10-14,other_citizen,1.0
W.P. Kuala Lumpur,2004-01-01,female,10-14,other_noncitizen,2.0
W.P. Kuala Lumpur,2004-01-01,female,15-19,overall,71.2
W.P. Kuala Lumpur,2004-01-01,female,15-19,bumi_malay,33.5
W.P. Kuala Lumpur,2004-01-01,female,15-19,bumi_other,0.8
W.P. Kuala Lumpur,2004-01-01,female,15-19,chinese,24.6
W.P. Kuala Lumpur,2004-01-01,female,15-19,indian,6.8
W.P. Kuala Lumpur,2004-01-01,female,15-19,other_citizen,0.7
W.P. Kuala Lumpur,2004-01-01,female,15-19,other_noncitizen,4.9
W.P. Kuala Lumpur,2004-01-01,female,20-24,overall,74.4
W.P. Kuala Lumpur,2004-01-01,female,20-24,bumi_malay,33.1
W.P. Kuala Lumpur,2004-01-01,female,20-24,bumi_other,0.9
W.P. Kuala Lumpur,2004-01-01,female,20-24,chinese,26.9
W.P. Kuala Lumpur,2004-01-01,female,20-24,indian,7.0
W.P. Kuala Lumpur,2004-01-01,female,20-24,other_citizen,0.7
W.P. Kuala Lumpur,2004-01-01,female,20-24,other_noncitizen,5.9
W.P. Kuala Lumpur,2004-01-01,female,25-29,overall,77.2
W.P. Kuala Lumpur,2004-01-01,female,25-29,bumi_malay,30.9
W.P. Kuala Lumpur,2004-01-01,female,25-29,bumi_other,1.0
W.P. Kuala Lumpur,2004-01-01,female,25-29,chinese,29.5
W.P. Kuala Lumpur,2004-01-01,female,25-29,indian,7.0
W.P. Kuala Lumpur,2004-01-01,female,25-29,other_citizen,0.8
W.P. Kuala Lumpur,2004-01-01,female,25-29,other_noncitizen,8.0
W.P. Kuala Lumpur,2004-01-01,female,30-34,overall,70.9
W.P. Kuala Lumpur,2004-01-01,female,30-34,bumi_malay,27.0
W.P. Kuala Lumpur,2004-01-01,female,30-34,bumi_other,0.8
W.P. Kuala Lumpur,2004-01-01,female,30-34,chinese,27.7
W.P. Kuala Lumpur,2004-01-01,female,30-34,indian,6.7
W.P. Kuala Lumpur,2004-01-01,female,30-34,other_citizen,0.8
W.P. Kuala Lumpur,2004-01-01,female,30-34,other_noncitizen,7.9
W.P. Kuala Lumpur,2004-01-01,female,35-39,overall,61.8
W.P. Kuala Lumpur,2004-01-01,female,35-39,bumi_malay,22.1
W.P. Kuala Lumpur,2004-01-01,female,35-39,bumi_other,0.4
W.P. Kuala Lumpur,2004-01-01,female,35-39,chinese,25.6
W.P. Kuala Lumpur,2004-01-01,female,35-39,indian,6.3
W.P. Kuala Lumpur,2004-01-01,female,35-39,other_citizen,0.8
W.P. Kuala Lumpur,2004-01-01,female,35-39,other_noncitizen,6.7
W.P. Kuala Lumpur,2004-01-01,female,40-44,overall,50.4
W.P. Kuala Lumpur,2004-01-01,female,40-44,bumi_malay,17.7
W.P. Kuala Lumpur,2004-01-01,female,40-44,bumi_other,0.3
W.P. Kuala Lumpur,2004-01-01,female,40-44,chinese,21.6
W.P. Kuala Lumpur,2004-01-01,female,40-44,indian,5.5
W.P. Kuala Lumpur,2004-01-01,female,40-44,other_citizen,0.7
W.P. Kuala Lumpur,2004-01-01,female,40-44,other_noncitizen,4.7
W.P. Kuala Lumpur,2004-01-01,female,45-49,overall,42.7
W.P. Kuala Lumpur,2004-01-01,female,45-49,bumi_malay,15.0
W.P. Kuala Lumpur,2004-01-01,female,45-49,bumi_other,0.2
W.P. Kuala Lumpur,2004-01-01,female,45-49,chinese,19.0
W.P. Kuala Lumpur,2004-01-01,female,45-49,indian,5.0
W.P. Kuala Lumpur,2004-01-01,female,45-49,other_citizen,0.6
W.P. Kuala Lumpur,2004-01-01,female,45-49,other_noncitizen,2.9
W.P. Kuala Lumpur,2004-01-01,female,50-54,overall,33.1
W.P. Kuala Lumpur,2004-01-01,female,50-54,bumi_malay,10.7
W.P. Kuala Lumpur,2004-01-01,female,50-54,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,female,50-54,chinese,16.0
W.P. Kuala Lumpur,2004-01-01,female,50-54,indian,3.9
W.P. Kuala Lumpur,2004-01-01,female,50-54,other_citizen,0.4
W.P. Kuala Lumpur,2004-01-01,female,50-54,other_noncitizen,1.8
W.P. Kuala Lumpur,2004-01-01,female,55-59,overall,23.0
W.P. Kuala Lumpur,2004-01-01,female,55-59,bumi_malay,6.7
W.P. Kuala Lumpur,2004-01-01,female,55-59,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,female,55-59,chinese,12.3
W.P. Kuala Lumpur,2004-01-01,female,55-59,indian,2.7
W.P. Kuala Lumpur,2004-01-01,female,55-59,other_citizen,0.3
W.P. Kuala Lumpur,2004-01-01,female,55-59,other_noncitizen,0.9
W.P. Kuala Lumpur,2004-01-01,female,60-64,overall,16.0
W.P. Kuala Lumpur,2004-01-01,female,60-64,bumi_malay,4.0
W.P. Kuala Lumpur,2004-01-01,female,60-64,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,60-64,chinese,9.4
W.P. Kuala Lumpur,2004-01-01,female,60-64,indian,1.9
W.P. Kuala Lumpur,2004-01-01,female,60-64,other_citizen,0.2
W.P. Kuala Lumpur,2004-01-01,female,60-64,other_noncitizen,0.5
W.P. Kuala Lumpur,2004-01-01,female,65-69,overall,12.0
W.P. Kuala Lumpur,2004-01-01,female,65-69,bumi_malay,2.6
W.P. Kuala Lumpur,2004-01-01,female,65-69,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,65-69,chinese,7.1
W.P. Kuala Lumpur,2004-01-01,female,65-69,indian,1.6
W.P. Kuala Lumpur,2004-01-01,female,65-69,other_citizen,0.2
W.P. Kuala Lumpur,2004-01-01,female,65-69,other_noncitizen,0.5
W.P. Kuala Lumpur,2004-01-01,female,70-74,overall,7.9
W.P. Kuala Lumpur,2004-01-01,female,70-74,bumi_malay,1.4
W.P. Kuala Lumpur,2004-01-01,female,70-74,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,70-74,chinese,4.9
W.P. Kuala Lumpur,2004-01-01,female,70-74,indian,1.1
W.P. Kuala Lumpur,2004-01-01,female,70-74,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,female,70-74,other_noncitizen,0.4
W.P. Kuala Lumpur,2004-01-01,female,75-79,overall,5.1
W.P. Kuala Lumpur,2004-01-01,female,75-79,bumi_malay,1.0
W.P. Kuala Lumpur,2004-01-01,female,75-79,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,75-79,chinese,3.1
W.P. Kuala Lumpur,2004-01-01,female,75-79,indian,0.5
W.P. Kuala Lumpur,2004-01-01,female,75-79,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,female,75-79,other_noncitizen,0.3
W.P. Kuala Lumpur,2004-01-01,female,80-84,overall,2.4
W.P. Kuala Lumpur,2004-01-01,female,80-84,bumi_malay,0.4
W.P. Kuala Lumpur,2004-01-01,female,80-84,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,80-84,chinese,1.5
W.P. Kuala Lumpur,2004-01-01,female,80-84,indian,0.3
W.P. Kuala Lumpur,2004-01-01,female,80-84,other_citizen,0.0
W.P. Kuala Lumpur,2004-01-01,female,80-84,other_noncitizen,0.2
W.P. Kuala Lumpur,2004-01-01,female,85+,overall,1.9
W.P. Kuala Lumpur,2004-01-01,female,85+,bumi_malay,0.3
W.P. Kuala Lumpur,2004-01-01,female,85+,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,female,85+,chinese,1.2
W.P. Kuala Lumpur,2004-01-01,female,85+,indian,0.2
W.P. Kuala Lumpur,2004-01-01,female,85+,other_citizen,0.0
W.P. Kuala Lumpur,2004-01-01,female,85+,other_noncitizen,0.2
W.P. Kuala Lumpur,2004-01-01,male,overall,overall,778.1
W.P. Kuala Lumpur,2004-01-01,male,overall,bumi_malay,307.0
W.P. Kuala Lumpur,2004-01-01,male,overall,bumi_other,8.0
W.P. Kuala Lumpur,2004-01-01,male,overall,chinese,311.9
W.P. Kuala Lumpur,2004-01-01,male,overall,indian,77.9
W.P. Kuala Lumpur,2004-01-01,male,overall,other_citizen,8.6
W.P. Kuala Lumpur,2004-01-01,male,overall,other_noncitizen,64.8
W.P. Kuala Lumpur,2004-01-01,male,0-4,overall,72.3
W.P. Kuala Lumpur,2004-01-01,male,0-4,bumi_malay,35.5
W.P. Kuala Lumpur,2004-01-01,male,0-4,bumi_other,1.1
W.P. Kuala Lumpur,2004-01-01,male,0-4,chinese,24.2
W.P. Kuala Lumpur,2004-01-01,male,0-4,indian,6.9
W.P. Kuala Lumpur,2004-01-01,male,0-4,other_citizen,1.0
W.P. Kuala Lumpur,2004-01-01,male,0-4,other_noncitizen,3.6
W.P. Kuala Lumpur,2004-01-01,male,5-9,overall,70.2
W.P. Kuala Lumpur,2004-01-01,male,5-9,bumi_malay,34.3
W.P. Kuala Lumpur,2004-01-01,male,5-9,bumi_other,0.5
W.P. Kuala Lumpur,2004-01-01,male,5-9,chinese,24.0
W.P. Kuala Lumpur,2004-01-01,male,5-9,indian,7.0
W.P. Kuala Lumpur,2004-01-01,male,5-9,other_citizen,1.3
W.P. Kuala Lumpur,2004-01-01,male,5-9,other_noncitizen,3.0
W.P. Kuala Lumpur,2004-01-01,male,10-14,overall,65.5
W.P. Kuala Lumpur,2004-01-01,male,10-14,bumi_malay,31.7
W.P. Kuala Lumpur,2004-01-01,male,10-14,bumi_other,0.4
W.P. Kuala Lumpur,2004-01-01,male,10-14,chinese,23.2
W.P. Kuala Lumpur,2004-01-01,male,10-14,indian,6.7
W.P. Kuala Lumpur,2004-01-01,male,10-14,other_citizen,1.2
W.P. Kuala Lumpur,2004-01-01,male,10-14,other_noncitizen,2.3
W.P. Kuala Lumpur,2004-01-01,male,15-19,overall,72.6
W.P. Kuala Lumpur,2004-01-01,male,15-19,bumi_malay,32.4
W.P. Kuala Lumpur,2004-01-01,male,15-19,bumi_other,0.8
W.P. Kuala Lumpur,2004-01-01,male,15-19,chinese,25.9
W.P. Kuala Lumpur,2004-01-01,male,15-19,indian,6.9
W.P. Kuala Lumpur,2004-01-01,male,15-19,other_citizen,0.8
W.P. Kuala Lumpur,2004-01-01,male,15-19,other_noncitizen,5.7
W.P. Kuala Lumpur,2004-01-01,male,20-24,overall,76.1
W.P. Kuala Lumpur,2004-01-01,male,20-24,bumi_malay,32.0
W.P. Kuala Lumpur,2004-01-01,male,20-24,bumi_other,1.1
W.P. Kuala Lumpur,2004-01-01,male,20-24,chinese,27.8
W.P. Kuala Lumpur,2004-01-01,male,20-24,indian,7.1
W.P. Kuala Lumpur,2004-01-01,male,20-24,other_citizen,0.7
W.P. Kuala Lumpur,2004-01-01,male,20-24,other_noncitizen,7.3
W.P. Kuala Lumpur,2004-01-01,male,25-29,overall,79.6
W.P. Kuala Lumpur,2004-01-01,male,25-29,bumi_malay,30.4
W.P. Kuala Lumpur,2004-01-01,male,25-29,bumi_other,1.4
W.P. Kuala Lumpur,2004-01-01,male,25-29,chinese,31.0
W.P. Kuala Lumpur,2004-01-01,male,25-29,indian,7.4
W.P. Kuala Lumpur,2004-01-01,male,25-29,other_citizen,0.6
W.P. Kuala Lumpur,2004-01-01,male,25-29,other_noncitizen,8.7
W.P. Kuala Lumpur,2004-01-01,male,30-34,overall,71.5
W.P. Kuala Lumpur,2004-01-01,male,30-34,bumi_malay,26.1
W.P. Kuala Lumpur,2004-01-01,male,30-34,bumi_other,1.1
W.P. Kuala Lumpur,2004-01-01,male,30-34,chinese,28.4
W.P. Kuala Lumpur,2004-01-01,male,30-34,indian,6.8
W.P. Kuala Lumpur,2004-01-01,male,30-34,other_citizen,0.6
W.P. Kuala Lumpur,2004-01-01,male,30-34,other_noncitizen,8.6
W.P. Kuala Lumpur,2004-01-01,male,35-39,overall,60.2
W.P. Kuala Lumpur,2004-01-01,male,35-39,bumi_malay,21.2
W.P. Kuala Lumpur,2004-01-01,male,35-39,bumi_other,0.4
W.P. Kuala Lumpur,2004-01-01,male,35-39,chinese,24.4
W.P. Kuala Lumpur,2004-01-01,male,35-39,indian,6.1
W.P. Kuala Lumpur,2004-01-01,male,35-39,other_citizen,0.5
W.P. Kuala Lumpur,2004-01-01,male,35-39,other_noncitizen,7.7
W.P. Kuala Lumpur,2004-01-01,male,40-44,overall,56.0
W.P. Kuala Lumpur,2004-01-01,male,40-44,bumi_malay,19.1
W.P. Kuala Lumpur,2004-01-01,male,40-44,bumi_other,0.3
W.P. Kuala Lumpur,2004-01-01,male,40-44,chinese,23.7
W.P. Kuala Lumpur,2004-01-01,male,40-44,indian,6.1
W.P. Kuala Lumpur,2004-01-01,male,40-44,other_citizen,0.4
W.P. Kuala Lumpur,2004-01-01,male,40-44,other_noncitizen,6.4
W.P. Kuala Lumpur,2004-01-01,male,45-49,overall,45.8
W.P. Kuala Lumpur,2004-01-01,male,45-49,bumi_malay,15.3
W.P. Kuala Lumpur,2004-01-01,male,45-49,bumi_other,0.3
W.P. Kuala Lumpur,2004-01-01,male,45-49,chinese,20.7
W.P. Kuala Lumpur,2004-01-01,male,45-49,indian,5.2
W.P. Kuala Lumpur,2004-01-01,male,45-49,other_citizen,0.4
W.P. Kuala Lumpur,2004-01-01,male,45-49,other_noncitizen,3.9
W.P. Kuala Lumpur,2004-01-01,male,50-54,overall,36.2
W.P. Kuala Lumpur,2004-01-01,male,50-54,bumi_malay,11.6
W.P. Kuala Lumpur,2004-01-01,male,50-54,bumi_other,0.2
W.P. Kuala Lumpur,2004-01-01,male,50-54,chinese,17.4
W.P. Kuala Lumpur,2004-01-01,male,50-54,indian,4.0
W.P. Kuala Lumpur,2004-01-01,male,50-54,other_citizen,0.3
W.P. Kuala Lumpur,2004-01-01,male,50-54,other_noncitizen,2.7
W.P. Kuala Lumpur,2004-01-01,male,55-59,overall,26.1
W.P. Kuala Lumpur,2004-01-01,male,55-59,bumi_malay,7.3
W.P. Kuala Lumpur,2004-01-01,male,55-59,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,male,55-59,chinese,14.0
W.P. Kuala Lumpur,2004-01-01,male,55-59,indian,2.8
W.P. Kuala Lumpur,2004-01-01,male,55-59,other_citizen,0.2
W.P. Kuala Lumpur,2004-01-01,male,55-59,other_noncitizen,1.8
W.P. Kuala Lumpur,2004-01-01,male,60-64,overall,17.9
W.P. Kuala Lumpur,2004-01-01,male,60-64,bumi_malay,4.4
W.P. Kuala Lumpur,2004-01-01,male,60-64,bumi_other,0.1
W.P. Kuala Lumpur,2004-01-01,male,60-64,chinese,10.3
W.P. Kuala Lumpur,2004-01-01,male,60-64,indian,1.8
W.P. Kuala Lumpur,2004-01-01,male,60-64,other_citizen,0.2
W.P. Kuala Lumpur,2004-01-01,male,60-64,other_noncitizen,1.2
W.P. Kuala Lumpur,2004-01-01,male,65-69,overall,12.9
W.P. Kuala Lumpur,2004-01-01,male,65-69,bumi_malay,2.8
W.P. Kuala Lumpur,2004-01-01,male,65-69,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,male,65-69,chinese,7.8
W.P. Kuala Lumpur,2004-01-01,male,65-69,indian,1.4
W.P. Kuala Lumpur,2004-01-01,male,65-69,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,male,65-69,other_noncitizen,0.8
W.P. Kuala Lumpur,2004-01-01,male,70-74,overall,7.4
W.P. Kuala Lumpur,2004-01-01,male,70-74,bumi_malay,1.4
W.P. Kuala Lumpur,2004-01-01,male,70-74,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,male,70-74,chinese,4.6
W.P. Kuala Lumpur,2004-01-01,male,70-74,indian,0.8
W.P. Kuala Lumpur,2004-01-01,male,70-74,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,male,70-74,other_noncitizen,0.5
W.P. Kuala Lumpur,2004-01-01,male,75-79,overall,4.3
W.P. Kuala Lumpur,2004-01-01,male,75-79,bumi_malay,0.9
W.P. Kuala Lumpur,2004-01-01,male,75-79,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,male,75-79,chinese,2.5
W.P. Kuala Lumpur,2004-01-01,male,75-79,indian,0.5
W.P. Kuala Lumpur,2004-01-01,male,75-79,other_citizen,0.1
W.P. Kuala Lumpur,2004-01-01,male,75-79,other_noncitizen,0.3
W.P. Kuala Lumpur,2004-01-01,male,80-84,overall,1.7
W.P. Kuala Lumpur,2004-01-01,male,80-84,bumi_malay,0.3
W.P. Kuala Lumpur,2004-01-01,male,80-84,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,male,80-84,chinese,1.1
W.P. Kuala Lumpur,2004-01-01,male,80-84,indian,0.2
W.P. Kuala Lumpur,2004-01-01,male,80-84,other_citizen,0.0
W.P. Kuala Lumpur,2004-01-01,male,80-84,other_noncitizen,0.2
W.P. Kuala Lumpur,2004-01-01,male,85+,overall,1.6
W.P. Kuala Lumpur,2004-01-01,male,85+,bumi_malay,0.3
W.P. Kuala Lumpur,2004-01-01,male,85+,bumi_other,0.0
W.P. Kuala Lumpur,2004-01-01,male,85+,chinese,1.1
W.P. Kuala Lumpur,2004-01-01,male,85+,indian,0.2
W.P. Kuala Lumpur,2004-01-01,male,85+,other_citizen,0.0
W.P. Kuala Lumpur,2004-01-01,male,85+,other_noncitizen,0.1
W.P. Kuala Lumpur,2005-01-01,both,overall,overall,1551.8
W.P. Kuala Lumpur,2005-01-01,both,overall,bumi_malay,623.4
W.P. Kuala Lumpur,2005-01-01,both,overall,bumi_other,15.4
W.P. Kuala Lumpur,2005-01-01,both,overall,chinese,617.4
W.P. Kuala Lumpur,2005-01-01,both,overall,indian,154.8
W.P. Kuala Lumpur,2005-01-01,both,overall,other_citizen,18.1
W.P. Kuala Lumpur,2005-01-01,both,overall,other_noncitizen,122.8
W.P. Kuala Lumpur,2005-01-01,both,0-4,overall,131.7
W.P. Kuala Lumpur,2005-01-01,both,0-4,bumi_malay,66.1
W.P. Kuala Lumpur,2005-01-01,both,0-4,bumi_other,2.3
W.P. Kuala Lumpur,2005-01-01,both,0-4,chinese,43.5
W.P. Kuala Lumpur,2005-01-01,both,0-4,indian,12.6
W.P. Kuala Lumpur,2005-01-01,both,0-4,other_citizen,1.9
W.P. Kuala Lumpur,2005-01-01,both,0-4,other_noncitizen,5.4
W.P. Kuala Lumpur,2005-01-01,both,5-9,overall,139.7
W.P. Kuala Lumpur,2005-01-01,both,5-9,bumi_malay,67.4
W.P. Kuala Lumpur,2005-01-01,both,5-9,bumi_other,1.2
W.P. Kuala Lumpur,2005-01-01,both,5-9,chinese,48.5
